dataset,split,window_index,origin_row,history_start,history_end,target_start,target_end,maximum_period_bank_row,causal
AirQuality,DEV_VAL,259,7745,7681,7744,7745,7808,7744,True
AirQuality,DEV_VAL,260,7746,7682,7745,7746,7809,7745,True
AirQuality,DEV_VAL,261,7747,7683,7746,7747,7810,7746,True
AirQuality,DEV_VAL,262,7748,7684,7747,7748,7811,7747,True
AirQuality,DEV_VAL,263,7749,7685,7748,7749,7812,7748,True
AirQuality,DEV_VAL,264,7750,7686,7749,7750,7813,7749,True
AirQuality,DEV_VAL,265,7751,7687,7750,7751,7814,7750,True
AirQuality,DEV_VAL,266,7752,7688,7751,7752,7815,7751,True
AirQuality,DEV_VAL,267,7753,7689,7752,7753,7816,7752,True
AirQuality,DEV_VAL,268,7754,7690,7753,7754,7817,7753,True
AirQuality,DEV_VAL,269,7755,7691,7754,7755,7818,7754,True
AirQuality,DEV_VAL,270,7756,7692,7755,7756,7819,7755,True
AirQuality,DEV_VAL,271,7757,7693,7756,7757,7820,7756,True
AirQuality,DEV_VAL,272,7758,7694,7757,7758,7821,7757,True
AirQuality,DEV_VAL,273,7759,7695,7758,7759,7822,7758,True
AirQuality,DEV_VAL,274,7760,7696,7759,7760,7823,7759,True
AirQuality,DEV_VAL,275,7761,7697,7760,7761,7824,7760,True
AirQuality,DEV_VAL,276,7762,7698,7761,7762,7825,7761,True
AirQuality,DEV_VAL,277,7763,7699,7762,7763,7826,7762,True
AirQuality,DEV_VAL,278,7764,7700,7763,7764,7827,7763,True
AirQuality,DEV_VAL,279,7765,7701,7764,7765,7828,7764,True
AirQuality,DEV_VAL,280,7766,7702,7765,7766,7829,7765,True
AirQuality,DEV_VAL,281,7767,7703,7766,7767,7830,7766,True
AirQuality,DEV_VAL,282,7768,7704,7767,7768,7831,7767,True
AirQuality,DEV_VAL,283,7769,7705,7768,7769,7832,7768,True
AirQuality,DEV_VAL,284,7770,7706,7769,7770,7833,7769,True
AirQuality,DEV_VAL,285,7771,7707,7770,7771,7834,7770,True
AirQuality,DEV_VAL,286,7772,7708,7771,7772,7835,7771,True
AirQuality,DEV_VAL,287,7773,7709,7772,7773,7836,7772,True
AirQuality,DEV_VAL,288,7774,7710,7773,7774,7837,7773,True
AirQuality,DEV_VAL,289,7775,7711,7774,7775,7838,7774,True
AirQuality,DEV_VAL,290,7776,7712,7775,7776,7839,7775,True
AirQuality,DEV_VAL,291,7777,7713,7776,7777,7840,7776,True
AirQuality,DEV_VAL,292,7778,7714,7777,7778,7841,7777,True
AirQuality,DEV_VAL,293,7779,7715,7778,7779,7842,7778,True
AirQuality,DEV_VAL,294,7780,7716,7779,7780,7843,7779,True
AirQuality,DEV_VAL,295,7781,7717,7780,7781,7844,7780,True
AirQuality,DEV_VAL,296,7782,7718,7781,7782,7845,7781,True
AirQuality,DEV_VAL,297,7783,7719,7782,7783,7846,7782,True
AirQuality,DEV_VAL,298,7784,7720,7783,7784,7847,7783,True
AirQuality,DEV_VAL,299,7785,7721,7784,7785,7848,7784,True
AirQuality,DEV_VAL,300,7786,7722,7785,7786,7849,7785,True
AirQuality,DEV_VAL,301,7787,7723,7786,7787,7850,7786,True
AirQuality,DEV_VAL,302,7788,7724,7787,7788,7851,7787,True
AirQuality,DEV_VAL,303,7789,7725,7788,7789,7852,7788,True
AirQuality,DEV_VAL,304,7790,7726,7789,7790,7853,7789,True
AirQuality,DEV_VAL,305,7791,7727,7790,7791,7854,7790,True
AirQuality,DEV_VAL,306,7792,7728,7791,7792,7855,7791,True
AirQuality,DEV_VAL,307,7793,7729,7792,7793,7856,7792,True
AirQuality,DEV_VAL,308,7794,7730,7793,7794,7857,7793,True
AirQuality,DEV_VAL,309,7795,7731,7794,7795,7858,7794,True
AirQuality,DEV_VAL,310,7796,7732,7795,7796,7859,7795,True
AirQuality,DEV_VAL,311,7797,7733,7796,7797,7860,7796,True
AirQuality,DEV_VAL,312,7798,7734,7797,7798,7861,7797,True
AirQuality,DEV_VAL,313,7799,7735,7798,7799,7862,7798,True
AirQuality,DEV_VAL,314,7800,7736,7799,7800,7863,7799,True
AirQuality,DEV_VAL,315,7801,7737,7800,7801,7864,7800,True
AirQuality,DEV_VAL,316,7802,7738,7801,7802,7865,7801,True
AirQuality,DEV_VAL,317,7803,7739,7802,7803,7866,7802,True
AirQuality,DEV_VAL,318,7804,7740,7803,7804,7867,7803,True
AirQuality,DEV_VAL,319,7805,7741,7804,7805,7868,7804,True
AirQuality,DEV_VAL,320,7806,7742,7805,7806,7869,7805,True
AirQuality,DEV_VAL,321,7807,7743,7806,7807,7870,7806,True
AirQuality,DEV_VAL,322,7808,7744,7807,7808,7871,7807,True
AirQuality,DEV_VAL,323,7809,7745,7808,7809,7872,7808,True
AirQuality,DEV_VAL,324,7810,7746,7809,7810,7873,7809,True
AirQuality,DEV_VAL,325,7811,7747,7810,7811,7874,7810,True
AirQuality,DEV_VAL,326,7812,7748,7811,7812,7875,7811,True
AirQuality,DEV_VAL,327,7813,7749,7812,7813,7876,7812,True
AirQuality,DEV_VAL,328,7814,7750,7813,7814,7877,7813,True
AirQuality,DEV_VAL,329,7815,7751,7814,7815,7878,7814,True
AirQuality,DEV_VAL,330,7816,7752,7815,7816,7879,7815,True
AirQuality,DEV_VAL,331,7817,7753,7816,7817,7880,7816,True
AirQuality,DEV_VAL,332,7818,7754,7817,7818,7881,7817,True
AirQuality,DEV_VAL,333,7819,7755,7818,7819,7882,7818,True
AirQuality,DEV_VAL,334,7820,7756,7819,7820,7883,7819,True
AirQuality,DEV_VAL,335,7821,7757,7820,7821,7884,7820,True
AirQuality,DEV_VAL,336,7822,7758,7821,7822,7885,7821,True
AirQuality,DEV_VAL,337,7823,7759,7822,7823,7886,7822,True
AirQuality,DEV_VAL,338,7824,7760,7823,7824,7887,7823,True
AirQuality,DEV_VAL,339,7825,7761,7824,7825,7888,7824,True
AirQuality,DEV_VAL,340,7826,7762,7825,7826,7889,7825,True
AirQuality,DEV_VAL,341,7827,7763,7826,7827,7890,7826,True
AirQuality,DEV_VAL,342,7828,7764,7827,7828,7891,7827,True
AirQuality,DEV_VAL,343,7829,7765,7828,7829,7892,7828,True
AirQuality,DEV_VAL,344,7830,7766,7829,7830,7893,7829,True
AirQuality,DEV_VAL,345,7831,7767,7830,7831,7894,7830,True
AirQuality,DEV_VAL,346,7832,7768,7831,7832,7895,7831,True
AirQuality,DEV_VAL,347,7833,7769,7832,7833,7896,7832,True
AirQuality,DEV_VAL,348,7834,7770,7833,7834,7897,7833,True
AirQuality,DEV_VAL,349,7835,7771,7834,7835,7898,7834,True
AirQuality,DEV_VAL,350,7836,7772,7835,7836,7899,7835,True
AirQuality,DEV_VAL,351,7837,7773,7836,7837,7900,7836,True
AirQuality,DEV_VAL,352,7838,7774,7837,7838,7901,7837,True
AirQuality,DEV_VAL,353,7839,7775,7838,7839,7902,7838,True
AirQuality,DEV_VAL,354,7840,7776,7839,7840,7903,7839,True
AirQuality,DEV_VAL,355,7841,7777,7840,7841,7904,7840,True
AirQuality,DEV_VAL,356,7842,7778,7841,7842,7905,7841,True
AirQuality,DEV_VAL,357,7843,7779,7842,7843,7906,7842,True
AirQuality,DEV_VAL,358,7844,7780,7843,7844,7907,7843,True
AirQuality,DEV_VAL,359,7845,7781,7844,7845,7908,7844,True
AirQuality,DEV_VAL,360,7846,7782,7845,7846,7909,7845,True
AirQuality,DEV_VAL,361,7847,7783,7846,7847,7910,7846,True
AirQuality,DEV_VAL,362,7848,7784,7847,7848,7911,7847,True
AirQuality,DEV_VAL,363,7849,7785,7848,7849,7912,7848,True
AirQuality,DEV_VAL,364,7850,7786,7849,7850,7913,7849,True
AirQuality,DEV_VAL,365,7851,7787,7850,7851,7914,7850,True
AirQuality,DEV_VAL,366,7852,7788,7851,7852,7915,7851,True
AirQuality,DEV_VAL,367,7853,7789,7852,7853,7916,7852,True
AirQuality,DEV_VAL,368,7854,7790,7853,7854,7917,7853,True
AirQuality,DEV_VAL,369,7855,7791,7854,7855,7918,7854,True
AirQuality,DEV_VAL,370,7856,7792,7855,7856,7919,7855,True
AirQuality,DEV_VAL,371,7857,7793,7856,7857,7920,7856,True
AirQuality,DEV_VAL,372,7858,7794,7857,7858,7921,7857,True
AirQuality,DEV_VAL,373,7859,7795,7858,7859,7922,7858,True
AirQuality,DEV_VAL,374,7860,7796,7859,7860,7923,7859,True
AirQuality,DEV_VAL,375,7861,7797,7860,7861,7924,7860,True
AirQuality,DEV_VAL,376,7862,7798,7861,7862,7925,7861,True
AirQuality,DEV_VAL,377,7863,7799,7862,7863,7926,7862,True
AirQuality,DEV_VAL,378,7864,7800,7863,7864,7927,7863,True
AirQuality,DEV_VAL,379,7865,7801,7864,7865,7928,7864,True
AirQuality,DEV_VAL,380,7866,7802,7865,7866,7929,7865,True
AirQuality,DEV_VAL,381,7867,7803,7866,7867,7930,7866,True
AirQuality,DEV_VAL,382,7868,7804,7867,7868,7931,7867,True
AirQuality,DEV_VAL,383,7869,7805,7868,7869,7932,7868,True
AirQuality,DEV_VAL,384,7870,7806,7869,7870,7933,7869,True
AirQuality,DEV_VAL,385,7871,7807,7870,7871,7934,7870,True
AirQuality,DEV_VAL,386,7872,7808,7871,7872,7935,7871,True
AirQuality,DEV_VAL,387,7873,7809,7872,7873,7936,7872,True
AirQuality,DEV_VAL,388,7874,7810,7873,7874,7937,7873,True
AirQuality,DEV_VAL,389,7875,7811,7874,7875,7938,7874,True
AirQuality,DEV_VAL,390,7876,7812,7875,7876,7939,7875,True
AirQuality,DEV_VAL,391,7877,7813,7876,7877,7940,7876,True
AirQuality,DEV_VAL,392,7878,7814,7877,7878,7941,7877,True
AirQuality,DEV_VAL,393,7879,7815,7878,7879,7942,7878,True
AirQuality,DEV_VAL,394,7880,7816,7879,7880,7943,7879,True
AirQuality,DEV_VAL,395,7881,7817,7880,7881,7944,7880,True
AirQuality,DEV_VAL,396,7882,7818,7881,7882,7945,7881,True
AirQuality,DEV_VAL,397,7883,7819,7882,7883,7946,7882,True
AirQuality,DEV_VAL,398,7884,7820,7883,7884,7947,7883,True
AirQuality,DEV_VAL,399,7885,7821,7884,7885,7948,7884,True
AirQuality,DEV_VAL,400,7886,7822,7885,7886,7949,7885,True
AirQuality,DEV_VAL,401,7887,7823,7886,7887,7950,7886,True
AirQuality,DEV_VAL,402,7888,7824,7887,7888,7951,7887,True
AirQuality,DEV_VAL,403,7889,7825,7888,7889,7952,7888,True
AirQuality,DEV_VAL,404,7890,7826,7889,7890,7953,7889,True
AirQuality,DEV_VAL,405,7891,7827,7890,7891,7954,7890,True
AirQuality,DEV_VAL,406,7892,7828,7891,7892,7955,7891,True
AirQuality,DEV_VAL,407,7893,7829,7892,7893,7956,7892,True
AirQuality,DEV_VAL,408,7894,7830,7893,7894,7957,7893,True
AirQuality,DEV_VAL,409,7895,7831,7894,7895,7958,7894,True
AirQuality,DEV_VAL,410,7896,7832,7895,7896,7959,7895,True
AirQuality,DEV_VAL,411,7897,7833,7896,7897,7960,7896,True
AirQuality,DEV_VAL,412,7898,7834,7897,7898,7961,7897,True
AirQuality,DEV_VAL,413,7899,7835,7898,7899,7962,7898,True
AirQuality,DEV_VAL,414,7900,7836,7899,7900,7963,7899,True
AirQuality,DEV_VAL,415,7901,7837,7900,7901,7964,7900,True
AirQuality,DEV_VAL,416,7902,7838,7901,7902,7965,7901,True
AirQuality,DEV_VAL,417,7903,7839,7902,7903,7966,7902,True
AirQuality,DEV_VAL,418,7904,7840,7903,7904,7967,7903,True
AirQuality,DEV_VAL,419,7905,7841,7904,7905,7968,7904,True
AirQuality,DEV_VAL,420,7906,7842,7905,7906,7969,7905,True
AirQuality,DEV_VAL,421,7907,7843,7906,7907,7970,7906,True
AirQuality,DEV_VAL,422,7908,7844,7907,7908,7971,7907,True
AirQuality,DEV_VAL,423,7909,7845,7908,7909,7972,7908,True
AirQuality,DEV_VAL,424,7910,7846,7909,7910,7973,7909,True
AirQuality,DEV_VAL,425,7911,7847,7910,7911,7974,7910,True
AirQuality,DEV_VAL,426,7912,7848,7911,7912,7975,7911,True
AirQuality,DEV_VAL,427,7913,7849,7912,7913,7976,7912,True
AirQuality,DEV_VAL,428,7914,7850,7913,7914,7977,7913,True
AirQuality,DEV_VAL,429,7915,7851,7914,7915,7978,7914,True
AirQuality,DEV_VAL,430,7916,7852,7915,7916,7979,7915,True
AirQuality,DEV_VAL,431,7917,7853,7916,7917,7980,7916,True
AirQuality,DEV_VAL,432,7918,7854,7917,7918,7981,7917,True
AirQuality,DEV_VAL,433,7919,7855,7918,7919,7982,7918,True
AirQuality,DEV_VAL,434,7920,7856,7919,7920,7983,7919,True
AirQuality,DEV_VAL,435,7921,7857,7920,7921,7984,7920,True
AirQuality,DEV_VAL,436,7922,7858,7921,7922,7985,7921,True
AirQuality,DEV_VAL,437,7923,7859,7922,7923,7986,7922,True
AirQuality,DEV_VAL,438,7924,7860,7923,7924,7987,7923,True
AirQuality,DEV_VAL,439,7925,7861,7924,7925,7988,7924,True
AirQuality,DEV_VAL,440,7926,7862,7925,7926,7989,7925,True
AirQuality,DEV_VAL,441,7927,7863,7926,7927,7990,7926,True
AirQuality,DEV_VAL,442,7928,7864,7927,7928,7991,7927,True
AirQuality,DEV_VAL,443,7929,7865,7928,7929,7992,7928,True
AirQuality,DEV_VAL,444,7930,7866,7929,7930,7993,7929,True
AirQuality,DEV_VAL,445,7931,7867,7930,7931,7994,7930,True
AirQuality,DEV_VAL,446,7932,7868,7931,7932,7995,7931,True
AirQuality,DEV_VAL,447,7933,7869,7932,7933,7996,7932,True
AirQuality,DEV_VAL,448,7934,7870,7933,7934,7997,7933,True
AirQuality,DEV_VAL,449,7935,7871,7934,7935,7998,7934,True
AirQuality,DEV_VAL,450,7936,7872,7935,7936,7999,7935,True
AirQuality,DEV_VAL,451,7937,7873,7936,7937,8000,7936,True
AirQuality,DEV_VAL,452,7938,7874,7937,7938,8001,7937,True
AirQuality,DEV_VAL,453,7939,7875,7938,7939,8002,7938,True
AirQuality,DEV_VAL,454,7940,7876,7939,7940,8003,7939,True
AirQuality,DEV_VAL,455,7941,7877,7940,7941,8004,7940,True
AirQuality,DEV_VAL,456,7942,7878,7941,7942,8005,7941,True
AirQuality,DEV_VAL,457,7943,7879,7942,7943,8006,7942,True
AirQuality,DEV_VAL,458,7944,7880,7943,7944,8007,7943,True
AirQuality,DEV_VAL,459,7945,7881,7944,7945,8008,7944,True
AirQuality,DEV_VAL,460,7946,7882,7945,7946,8009,7945,True
AirQuality,DEV_VAL,461,7947,7883,7946,7947,8010,7946,True
AirQuality,DEV_VAL,462,7948,7884,7947,7948,8011,7947,True
AirQuality,DEV_VAL,463,7949,7885,7948,7949,8012,7948,True
AirQuality,DEV_VAL,464,7950,7886,7949,7950,8013,7949,True
AirQuality,DEV_VAL,465,7951,7887,7950,7951,8014,7950,True
AirQuality,DEV_VAL,466,7952,7888,7951,7952,8015,7951,True
AirQuality,DEV_VAL,467,7953,7889,7952,7953,8016,7952,True
AirQuality,DEV_VAL,468,7954,7890,7953,7954,8017,7953,True
AirQuality,DEV_VAL,469,7955,7891,7954,7955,8018,7954,True
AirQuality,DEV_VAL,470,7956,7892,7955,7956,8019,7955,True
AirQuality,DEV_VAL,471,7957,7893,7956,7957,8020,7956,True
AirQuality,DEV_VAL,472,7958,7894,7957,7958,8021,7957,True
AirQuality,DEV_VAL,473,7959,7895,7958,7959,8022,7958,True
AirQuality,DEV_VAL,474,7960,7896,7959,7960,8023,7959,True
AirQuality,DEV_VAL,475,7961,7897,7960,7961,8024,7960,True
AirQuality,DEV_VAL,476,7962,7898,7961,7962,8025,7961,True
AirQuality,DEV_VAL,477,7963,7899,7962,7963,8026,7962,True
AirQuality,DEV_VAL,478,7964,7900,7963,7964,8027,7963,True
AirQuality,DEV_VAL,479,7965,7901,7964,7965,8028,7964,True
AirQuality,DEV_VAL,480,7966,7902,7965,7966,8029,7965,True
AirQuality,DEV_VAL,481,7967,7903,7966,7967,8030,7966,True
AirQuality,DEV_VAL,482,7968,7904,7967,7968,8031,7967,True
AirQuality,DEV_VAL,483,7969,7905,7968,7969,8032,7968,True
AirQuality,DEV_VAL,484,7970,7906,7969,7970,8033,7969,True
AirQuality,DEV_VAL,485,7971,7907,7970,7971,8034,7970,True
AirQuality,DEV_VAL,486,7972,7908,7971,7972,8035,7971,True
AirQuality,DEV_VAL,487,7973,7909,7972,7973,8036,7972,True
AirQuality,DEV_VAL,488,7974,7910,7973,7974,8037,7973,True
AirQuality,DEV_VAL,489,7975,7911,7974,7975,8038,7974,True
AirQuality,DEV_VAL,490,7976,7912,7975,7976,8039,7975,True
AirQuality,DEV_VAL,491,7977,7913,7976,7977,8040,7976,True
AirQuality,DEV_VAL,492,7978,7914,7977,7978,8041,7977,True
AirQuality,DEV_VAL,493,7979,7915,7978,7979,8042,7978,True
AirQuality,DEV_VAL,494,7980,7916,7979,7980,8043,7979,True
AirQuality,DEV_VAL,495,7981,7917,7980,7981,8044,7980,True
AirQuality,DEV_VAL,496,7982,7918,7981,7982,8045,7981,True
AirQuality,DEV_VAL,497,7983,7919,7982,7983,8046,7982,True
AirQuality,DEV_VAL,498,7984,7920,7983,7984,8047,7983,True
AirQuality,DEV_VAL,499,7985,7921,7984,7985,8048,7984,True
AirQuality,DEV_VAL,500,7986,7922,7985,7986,8049,7985,True
AirQuality,DEV_VAL,501,7987,7923,7986,7987,8050,7986,True
AirQuality,DEV_VAL,502,7988,7924,7987,7988,8051,7987,True
AirQuality,DEV_VAL,503,7989,7925,7988,7989,8052,7988,True
AirQuality,DEV_VAL,504,7990,7926,7989,7990,8053,7989,True
AirQuality,DEV_VAL,505,7991,7927,7990,7991,8054,7990,True
AirQuality,DEV_VAL,506,7992,7928,7991,7992,8055,7991,True
AirQuality,DEV_VAL,507,7993,7929,7992,7993,8056,7992,True
AirQuality,DEV_VAL,508,7994,7930,7993,7994,8057,7993,True
AirQuality,DEV_VAL,509,7995,7931,7994,7995,8058,7994,True
AirQuality,DEV_VAL,510,7996,7932,7995,7996,8059,7995,True
AirQuality,DEV_VAL,511,7997,7933,7996,7997,8060,7996,True
AirQuality,DEV_VAL,512,7998,7934,7997,7998,8061,7997,True
AirQuality,DEV_VAL,513,7999,7935,7998,7999,8062,7998,True
AirQuality,DEV_VAL,514,8000,7936,7999,8000,8063,7999,True
AirQuality,DEV_VAL,515,8001,7937,8000,8001,8064,8000,True
AirQuality,DEV_VAL,516,8002,7938,8001,8002,8065,8001,True
AirQuality,DEV_VAL,517,8003,7939,8002,8003,8066,8002,True
AirQuality,DEV_VAL,518,8004,7940,8003,8004,8067,8003,True
AirQuality,DEV_VAL,519,8005,7941,8004,8005,8068,8004,True
AirQuality,DEV_VAL,520,8006,7942,8005,8006,8069,8005,True
AirQuality,DEV_VAL,521,8007,7943,8006,8007,8070,8006,True
AirQuality,DEV_VAL,522,8008,7944,8007,8008,8071,8007,True
AirQuality,DEV_VAL,523,8009,7945,8008,8009,8072,8008,True
AirQuality,DEV_VAL,524,8010,7946,8009,8010,8073,8009,True
AirQuality,DEV_VAL,525,8011,7947,8010,8011,8074,8010,True
AirQuality,DEV_VAL,526,8012,7948,8011,8012,8075,8011,True
AirQuality,DEV_VAL,527,8013,7949,8012,8013,8076,8012,True
AirQuality,DEV_VAL,528,8014,7950,8013,8014,8077,8013,True
AirQuality,DEV_VAL,529,8015,7951,8014,8015,8078,8014,True
AirQuality,DEV_VAL,530,8016,7952,8015,8016,8079,8015,True
AirQuality,DEV_VAL,531,8017,7953,8016,8017,8080,8016,True
AirQuality,DEV_VAL,532,8018,7954,8017,8018,8081,8017,True
AirQuality,DEV_VAL,533,8019,7955,8018,8019,8082,8018,True
AirQuality,DEV_VAL,534,8020,7956,8019,8020,8083,8019,True
AirQuality,DEV_VAL,535,8021,7957,8020,8021,8084,8020,True
AirQuality,DEV_VAL,536,8022,7958,8021,8022,8085,8021,True
AirQuality,DEV_VAL,537,8023,7959,8022,8023,8086,8022,True
AirQuality,DEV_VAL,538,8024,7960,8023,8024,8087,8023,True
AirQuality,DEV_VAL,539,8025,7961,8024,8025,8088,8024,True
AirQuality,DEV_VAL,540,8026,7962,8025,8026,8089,8025,True
AirQuality,DEV_VAL,541,8027,7963,8026,8027,8090,8026,True
AirQuality,DEV_VAL,542,8028,7964,8027,8028,8091,8027,True
AirQuality,DEV_VAL,543,8029,7965,8028,8029,8092,8028,True
AirQuality,DEV_VAL,544,8030,7966,8029,8030,8093,8029,True
AirQuality,DEV_VAL,545,8031,7967,8030,8031,8094,8030,True
AirQuality,DEV_VAL,546,8032,7968,8031,8032,8095,8031,True
AirQuality,DEV_VAL,547,8033,7969,8032,8033,8096,8032,True
AirQuality,DEV_VAL,548,8034,7970,8033,8034,8097,8033,True
AirQuality,DEV_VAL,549,8035,7971,8034,8035,8098,8034,True
AirQuality,DEV_VAL,550,8036,7972,8035,8036,8099,8035,True
AirQuality,DEV_VAL,551,8037,7973,8036,8037,8100,8036,True
AirQuality,DEV_VAL,552,8038,7974,8037,8038,8101,8037,True
AirQuality,DEV_VAL,553,8039,7975,8038,8039,8102,8038,True
AirQuality,DEV_VAL,554,8040,7976,8039,8040,8103,8039,True
AirQuality,DEV_VAL,555,8041,7977,8040,8041,8104,8040,True
AirQuality,DEV_VAL,556,8042,7978,8041,8042,8105,8041,True
AirQuality,DEV_VAL,557,8043,7979,8042,8043,8106,8042,True
AirQuality,DEV_VAL,558,8044,7980,8043,8044,8107,8043,True
AirQuality,DEV_VAL,559,8045,7981,8044,8045,8108,8044,True
AirQuality,DEV_VAL,560,8046,7982,8045,8046,8109,8045,True
AirQuality,DEV_VAL,561,8047,7983,8046,8047,8110,8046,True
AirQuality,DEV_VAL,562,8048,7984,8047,8048,8111,8047,True
AirQuality,DEV_VAL,563,8049,7985,8048,8049,8112,8048,True
AirQuality,DEV_VAL,564,8050,7986,8049,8050,8113,8049,True
AirQuality,DEV_VAL,565,8051,7987,8050,8051,8114,8050,True
AirQuality,DEV_VAL,566,8052,7988,8051,8052,8115,8051,True
AirQuality,DEV_VAL,567,8053,7989,8052,8053,8116,8052,True
AirQuality,DEV_VAL,568,8054,7990,8053,8054,8117,8053,True
AirQuality,DEV_VAL,569,8055,7991,8054,8055,8118,8054,True
AirQuality,DEV_VAL,570,8056,7992,8055,8056,8119,8055,True
AirQuality,DEV_VAL,571,8057,7993,8056,8057,8120,8056,True
AirQuality,DEV_VAL,572,8058,7994,8057,8058,8121,8057,True
AirQuality,DEV_VAL,573,8059,7995,8058,8059,8122,8058,True
AirQuality,DEV_VAL,574,8060,7996,8059,8060,8123,8059,True
AirQuality,DEV_VAL,575,8061,7997,8060,8061,8124,8060,True
AirQuality,DEV_VAL,576,8062,7998,8061,8062,8125,8061,True
AirQuality,DEV_VAL,577,8063,7999,8062,8063,8126,8062,True
AirQuality,DEV_VAL,578,8064,8000,8063,8064,8127,8063,True
AirQuality,DEV_VAL,579,8065,8001,8064,8065,8128,8064,True
AirQuality,DEV_VAL,580,8066,8002,8065,8066,8129,8065,True
AirQuality,DEV_VAL,581,8067,8003,8066,8067,8130,8066,True
AirQuality,DEV_VAL,582,8068,8004,8067,8068,8131,8067,True
AirQuality,DEV_VAL,583,8069,8005,8068,8069,8132,8068,True
AirQuality,DEV_VAL,584,8070,8006,8069,8070,8133,8069,True
AirQuality,DEV_VAL,585,8071,8007,8070,8071,8134,8070,True
AirQuality,DEV_VAL,586,8072,8008,8071,8072,8135,8071,True
AirQuality,DEV_VAL,587,8073,8009,8072,8073,8136,8072,True
AirQuality,DEV_VAL,588,8074,8010,8073,8074,8137,8073,True
AirQuality,DEV_VAL,589,8075,8011,8074,8075,8138,8074,True
AirQuality,DEV_VAL,590,8076,8012,8075,8076,8139,8075,True
AirQuality,DEV_VAL,591,8077,8013,8076,8077,8140,8076,True
AirQuality,DEV_VAL,592,8078,8014,8077,8078,8141,8077,True
AirQuality,DEV_VAL,593,8079,8015,8078,8079,8142,8078,True
AirQuality,DEV_VAL,594,8080,8016,8079,8080,8143,8079,True
AirQuality,DEV_VAL,595,8081,8017,8080,8081,8144,8080,True
AirQuality,DEV_VAL,596,8082,8018,8081,8082,8145,8081,True
AirQuality,DEV_VAL,597,8083,8019,8082,8083,8146,8082,True
AirQuality,DEV_VAL,598,8084,8020,8083,8084,8147,8083,True
AirQuality,DEV_VAL,599,8085,8021,8084,8085,8148,8084,True
AirQuality,DEV_VAL,600,8086,8022,8085,8086,8149,8085,True
AirQuality,DEV_VAL,601,8087,8023,8086,8087,8150,8086,True
AirQuality,DEV_VAL,602,8088,8024,8087,8088,8151,8087,True
AirQuality,DEV_VAL,603,8089,8025,8088,8089,8152,8088,True
AirQuality,DEV_VAL,604,8090,8026,8089,8090,8153,8089,True
AirQuality,DEV_VAL,605,8091,8027,8090,8091,8154,8090,True
AirQuality,DEV_VAL,606,8092,8028,8091,8092,8155,8091,True
AirQuality,DEV_VAL,607,8093,8029,8092,8093,8156,8092,True
AirQuality,DEV_VAL,608,8094,8030,8093,8094,8157,8093,True
AirQuality,DEV_VAL,609,8095,8031,8094,8095,8158,8094,True
AirQuality,DEV_VAL,610,8096,8032,8095,8096,8159,8095,True
AirQuality,DEV_VAL,611,8097,8033,8096,8097,8160,8096,True
AirQuality,DEV_VAL,612,8098,8034,8097,8098,8161,8097,True
AirQuality,DEV_VAL,613,8099,8035,8098,8099,8162,8098,True
AirQuality,DEV_VAL,614,8100,8036,8099,8100,8163,8099,True
AirQuality,DEV_VAL,615,8101,8037,8100,8101,8164,8100,True
AirQuality,DEV_VAL,616,8102,8038,8101,8102,8165,8101,True
AirQuality,DEV_VAL,617,8103,8039,8102,8103,8166,8102,True
AirQuality,DEV_VAL,618,8104,8040,8103,8104,8167,8103,True
AirQuality,DEV_VAL,619,8105,8041,8104,8105,8168,8104,True
AirQuality,DEV_VAL,620,8106,8042,8105,8106,8169,8105,True
AirQuality,DEV_VAL,621,8107,8043,8106,8107,8170,8106,True
AirQuality,DEV_VAL,622,8108,8044,8107,8108,8171,8107,True
AirQuality,DEV_VAL,623,8109,8045,8108,8109,8172,8108,True
AirQuality,DEV_VAL,624,8110,8046,8109,8110,8173,8109,True
AirQuality,DEV_VAL,625,8111,8047,8110,8111,8174,8110,True
AirQuality,DEV_VAL,626,8112,8048,8111,8112,8175,8111,True
AirQuality,DEV_VAL,627,8113,8049,8112,8113,8176,8112,True
AirQuality,DEV_VAL,628,8114,8050,8113,8114,8177,8113,True
AirQuality,DEV_VAL,629,8115,8051,8114,8115,8178,8114,True
AirQuality,DEV_VAL,630,8116,8052,8115,8116,8179,8115,True
AirQuality,DEV_VAL,631,8117,8053,8116,8117,8180,8116,True
AirQuality,DEV_VAL,632,8118,8054,8117,8118,8181,8117,True
AirQuality,DEV_VAL,633,8119,8055,8118,8119,8182,8118,True
AirQuality,DEV_VAL,634,8120,8056,8119,8120,8183,8119,True
AirQuality,DEV_VAL,635,8121,8057,8120,8121,8184,8120,True
AirQuality,DEV_VAL,636,8122,8058,8121,8122,8185,8121,True
AirQuality,DEV_VAL,637,8123,8059,8122,8123,8186,8122,True
AirQuality,DEV_VAL,638,8124,8060,8123,8124,8187,8123,True
AirQuality,DEV_VAL,639,8125,8061,8124,8125,8188,8124,True
AirQuality,DEV_VAL,640,8126,8062,8125,8126,8189,8125,True
AirQuality,DEV_VAL,641,8127,8063,8126,8127,8190,8126,True
AirQuality,DEV_VAL,642,8128,8064,8127,8128,8191,8127,True
AirQuality,DEV_VAL,643,8129,8065,8128,8129,8192,8128,True
AirQuality,DEV_VAL,644,8130,8066,8129,8130,8193,8129,True
AirQuality,DEV_VAL,645,8131,8067,8130,8131,8194,8130,True
