placement,placement_key,model_seed,draw,metric,evaluator_seed,value,source,reused
E-only,e_only,42,100000,discriminative_score,123.0,0.1121951219512195,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100000/metric_discriminative_score_123.json,False
E-only,e_only,42,100000,predictive_score,0.0,0.10601484689868812,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100000/metric_predictive_score_0.json,False
E-only,e_only,42,100000,predictive_score,42.0,0.12562735648498347,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100000/metric_predictive_score_42.json,False
E-only,e_only,42,100000,predictive_score,123.0,0.11327154815489848,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100000/metric_predictive_score_123.json,False
E-only,e_only,42,100001,context_fid,0.0,0.764683516625223,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100001/metric_context_fid_0.json,False
E-only,e_only,42,100001,context_fid,42.0,0.8599321580642818,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100001/metric_context_fid_42.json,False
E-only,e_only,42,100001,context_fid,123.0,0.7564970911216542,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100001/metric_context_fid_123.json,False
E-only,e_only,42,100001,correlational_score,,0.10923417657613754,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100001/metric_correlational_score_det.json,False
E-only,e_only,42,100001,discriminative_score,0.0,0.13414634146341464,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100001/metric_discriminative_score_0.json,False
E-only,e_only,42,100001,discriminative_score,42.0,0.19024390243902434,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100001/metric_discriminative_score_42.json,False
E-only,e_only,42,100001,discriminative_score,123.0,0.12012195121951219,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100001/metric_discriminative_score_123.json,False
E-only,e_only,42,100001,predictive_score,0.0,0.10789791880279154,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100001/metric_predictive_score_0.json,False
E-only,e_only,42,100001,predictive_score,42.0,0.12327001757967082,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100001/metric_predictive_score_42.json,False
E-only,e_only,42,100001,predictive_score,123.0,0.11049083232637713,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100001/metric_predictive_score_123.json,False
E-only,e_only,42,100002,context_fid,0.0,0.7170380761558877,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100002/metric_context_fid_0.json,False
E-only,e_only,42,100002,context_fid,42.0,0.8049534036930359,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100002/metric_context_fid_42.json,False
E-only,e_only,42,100002,context_fid,123.0,0.7200024471939798,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100002/metric_context_fid_123.json,False
E-only,e_only,42,100002,correlational_score,,0.11072375625371933,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100002/metric_correlational_score_det.json,False
E-only,e_only,42,100002,discriminative_score,0.0,0.14878048780487807,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100002/metric_discriminative_score_0.json,False
E-only,e_only,42,100002,discriminative_score,42.0,0.16524390243902443,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100002/metric_discriminative_score_42.json,False
E-only,e_only,42,100002,discriminative_score,123.0,0.11890243902439024,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100002/metric_discriminative_score_123.json,False
E-only,e_only,42,100002,predictive_score,0.0,0.10941464103507315,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100002/metric_predictive_score_0.json,False
E-only,e_only,42,100002,predictive_score,42.0,0.12214255123262774,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100002/metric_predictive_score_42.json,False
E-only,e_only,42,100002,predictive_score,123.0,0.11050384225927701,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100002/metric_predictive_score_123.json,False
E-only,e_only,42,100003,context_fid,0.0,0.7198438432678601,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100003/metric_context_fid_0.json,False
E-only,e_only,42,100003,context_fid,42.0,0.8020437568112955,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100003/metric_context_fid_42.json,False
E-only,e_only,42,100003,context_fid,123.0,0.7197812776926586,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100003/metric_context_fid_123.json,False
E-only,e_only,42,100003,correlational_score,,0.11320401728153229,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100003/metric_correlational_score_det.json,False
E-only,e_only,42,100003,discriminative_score,0.0,0.150609756097561,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100003/metric_discriminative_score_0.json,False
E-only,e_only,42,100003,discriminative_score,42.0,0.18475609756097566,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100003/metric_discriminative_score_42.json,False
E-only,e_only,42,100003,discriminative_score,123.0,0.15731707317073174,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100003/metric_discriminative_score_123.json,False
E-only,e_only,42,100003,predictive_score,0.0,0.10866359564579398,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100003/metric_predictive_score_0.json,False
E-only,e_only,42,100003,predictive_score,42.0,0.12180723587243847,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100003/metric_predictive_score_42.json,False
E-only,e_only,42,100003,predictive_score,123.0,0.11293224895644016,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100003/metric_predictive_score_123.json,False
E-only,e_only,42,100004,context_fid,0.0,0.7511421803235598,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100004/metric_context_fid_0.json,False
E-only,e_only,42,100004,context_fid,42.0,0.8432923096680041,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100004/metric_context_fid_42.json,False
E-only,e_only,42,100004,context_fid,123.0,0.7304443632813424,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100004/metric_context_fid_123.json,False
E-only,e_only,42,100004,correlational_score,,0.09712407737970352,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100004/metric_correlational_score_det.json,False
E-only,e_only,42,100004,discriminative_score,0.0,0.1634146341463415,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100004/metric_discriminative_score_0.json,False
E-only,e_only,42,100004,discriminative_score,42.0,0.11646341463414633,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100004/metric_discriminative_score_42.json,False
E-only,e_only,42,100004,discriminative_score,123.0,0.11341463414634145,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100004/metric_discriminative_score_123.json,False
E-only,e_only,42,100004,predictive_score,0.0,0.10773451261093214,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100004/metric_predictive_score_0.json,False
E-only,e_only,42,100004,predictive_score,42.0,0.12216627432417226,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100004/metric_predictive_score_42.json,False
E-only,e_only,42,100004,predictive_score,123.0,0.1120175053379171,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100004/metric_predictive_score_123.json,False
E-only,e_only,123,100000,context_fid,0.0,0.6796630981081184,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100000/metric_context_fid_0.json,False
E-only,e_only,123,100000,context_fid,42.0,0.7805085962364224,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100000/metric_context_fid_42.json,False
E-only,e_only,123,100000,context_fid,123.0,0.6742433363008684,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100000/metric_context_fid_123.json,False
E-only,e_only,123,100000,correlational_score,,0.08742646872997284,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100000/metric_correlational_score_det.json,False
E-only,e_only,123,100000,discriminative_score,0.0,0.17500000000000004,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100000/metric_discriminative_score_0.json,False
E-only,e_only,123,100000,discriminative_score,42.0,0.16463414634146345,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100000/metric_discriminative_score_42.json,False
E-only,e_only,123,100000,discriminative_score,123.0,0.12926829268292683,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100000/metric_discriminative_score_123.json,False
E-only,e_only,123,100000,predictive_score,0.0,0.1115333236348306,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100000/metric_predictive_score_0.json,False
E-only,e_only,123,100000,predictive_score,42.0,0.12120769939383536,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100000/metric_predictive_score_42.json,False
E-only,e_only,123,100000,predictive_score,123.0,0.11282152291551029,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100000/metric_predictive_score_123.json,False
E-only,e_only,123,100001,context_fid,0.0,0.7288453874963692,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100001/metric_context_fid_0.json,False
E-only,e_only,123,100001,context_fid,42.0,0.8406818559628536,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100001/metric_context_fid_42.json,False
E-only,e_only,123,100001,context_fid,123.0,0.732650915839716,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100001/metric_context_fid_123.json,False
E-only,e_only,123,100001,correlational_score,,0.09675227850675583,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100001/metric_correlational_score_det.json,False
E-only,e_only,123,100001,discriminative_score,0.0,0.15182926829268295,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100001/metric_discriminative_score_0.json,False
E-only,e_only,123,100001,discriminative_score,42.0,0.1682926829268293,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100001/metric_discriminative_score_42.json,False
E-only,e_only,123,100001,discriminative_score,123.0,0.1737804878048781,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100001/metric_discriminative_score_123.json,False
E-only,e_only,123,100001,predictive_score,0.0,0.11032929405018876,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100001/metric_predictive_score_0.json,False
E-only,e_only,123,100001,predictive_score,42.0,0.12234140120608572,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100001/metric_predictive_score_42.json,False
E-only,e_only,123,100001,predictive_score,123.0,0.11563497348515739,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100001/metric_predictive_score_123.json,False
E-only,e_only,123,100002,context_fid,0.0,0.679175656415979,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100002/metric_context_fid_0.json,False
E-only,e_only,123,100002,context_fid,42.0,0.7817277939180673,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100002/metric_context_fid_42.json,False
E-only,e_only,123,100002,context_fid,123.0,0.6834818705178387,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100002/metric_context_fid_123.json,False
E-only,e_only,123,100002,correlational_score,,0.0965825766324997,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100002/metric_correlational_score_det.json,False
E-only,e_only,123,100002,discriminative_score,0.0,0.16951219512195126,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100002/metric_discriminative_score_0.json,False
E-only,e_only,123,100002,discriminative_score,42.0,0.16890243902439028,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100002/metric_discriminative_score_42.json,False
E-only,e_only,123,100002,discriminative_score,123.0,0.16646341463414638,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100002/metric_discriminative_score_123.json,False
E-only,e_only,123,100002,predictive_score,0.0,0.1123632778035244,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100002/metric_predictive_score_0.json,False
E-only,e_only,123,100002,predictive_score,42.0,0.1214792388486785,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100002/metric_predictive_score_42.json,False
E-only,e_only,123,100002,predictive_score,123.0,0.13177969970092818,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100002/metric_predictive_score_123.json,False
E-only,e_only,123,100003,context_fid,0.0,0.686544608669536,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100003/metric_context_fid_0.json,False
E-only,e_only,123,100003,context_fid,42.0,0.7900571298508331,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100003/metric_context_fid_42.json,False
E-only,e_only,123,100003,context_fid,123.0,0.6969727594878985,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100003/metric_context_fid_123.json,False
E-only,e_only,123,100003,correlational_score,,0.0992666482925415,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100003/metric_correlational_score_det.json,False
E-only,e_only,123,100003,discriminative_score,0.0,0.16219512195121955,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100003/metric_discriminative_score_0.json,False
E-only,e_only,123,100003,discriminative_score,42.0,0.1707317073170732,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100003/metric_discriminative_score_42.json,False
E-only,e_only,123,100003,discriminative_score,123.0,0.1451219512195122,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100003/metric_discriminative_score_123.json,False
E-only,e_only,123,100003,predictive_score,0.0,0.11104932502030351,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100003/metric_predictive_score_0.json,False
E-only,e_only,123,100003,predictive_score,42.0,0.12153449480183554,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100003/metric_predictive_score_42.json,False
E-only,e_only,123,100003,predictive_score,123.0,0.11610540848914752,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100003/metric_predictive_score_123.json,False
E-only,e_only,123,100004,context_fid,0.0,0.682994143905625,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100004/metric_context_fid_0.json,False
E-only,e_only,123,100004,context_fid,42.0,0.7862011930117627,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100004/metric_context_fid_42.json,False
E-only,e_only,123,100004,context_fid,123.0,0.6755437873501131,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100004/metric_context_fid_123.json,False
E-only,e_only,123,100004,correlational_score,,0.08119785040616989,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100004/metric_correlational_score_det.json,False
E-only,e_only,123,100004,discriminative_score,0.0,0.16402439024390247,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100004/metric_discriminative_score_0.json,False
E-only,e_only,123,100004,discriminative_score,42.0,0.176219512195122,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100004/metric_discriminative_score_42.json,False
E-only,e_only,123,100004,discriminative_score,123.0,0.16158536585365857,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100004/metric_discriminative_score_123.json,False
E-only,e_only,123,100004,predictive_score,0.0,0.1110149109217673,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100004/metric_predictive_score_0.json,False
E-only,e_only,123,100004,predictive_score,42.0,0.12123821814611802,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100004/metric_predictive_score_42.json,False
E-only,e_only,123,100004,predictive_score,123.0,0.11475606920339487,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_123/draw_100004/metric_predictive_score_123.json,False
